date,value
2019-4-17,21926.167828999998
2019-4-16,21955.956882
2019-4-15,21934.468416
2019-4-12,23784.319829
2019-4-11,23230.935954999997
2019-4-10,24049.414748999996
2019-4-9,23609.56679
2019-4-8,24500.563690000003
2019-4-5,24797.832602000002
2019-4-4,24536.993234
2019-4-3,24455.320163
2019-4-2,24426.186113999996
2019-4-1,24751.930064
2019-3-29,23235.372614000004
2019-3-28,23166.792606000006
2019-3-27,23360.452987999997
2019-3-26,24188.336857
2019-3-25,23923.992174999996
2019-3-22,24256.386436999997
2019-3-21,25015.215364999996
2019-3-20,24497.956916000003
2019-3-19,24997.860292
2019-3-18,24781.499947000004
2019-3-15,23138.214068999998
2019-3-14,22677.645878
2019-3-13,22616.732159
2019-3-12,22296.579959
2019-3-11,22393.512167000004
2019-3-8,21599.896608000003
2019-3-7,21669.47789
2019-3-6,22503.829894
2019-3-5,22849.391882000004
2019-3-4,22882.32022
2019-3-1,22796.15989
2019-2-28,23092.80189
2019-2-27,22955.532151
2019-2-26,23110.819950999998
2019-2-25,22482.279878000005
2019-2-22,22913.783898
2019-2-21,22882.70191
2019-2-20,21185.929902
2019-2-19,20273.766044999997
2019-2-15,20192.031898
2019-2-14,19184.950008
2019-2-13,19783.020098
2019-2-12,19766.109943
2019-2-11,18931.442
2019-2-8,20009.899886
2019-2-7,20014.304094
2019-2-6,19949.879943
2019-2-5,21021.131951000003
2019-2-4,21395.806150999997
2019-2-1,19918.830048999997
2019-1-31,18884.379894
2019-1-30,17668.279935
2019-1-29,17136.261902
2019-1-28,17479.029955
2019-1-25,16853.707939
2019-1-24,16316.380094
2019-1-23,16296.823996
2019-1-22,14748.110053
2019-1-18,14353.319996000002
2019-1-17,13963.267906000001
2019-1-16,13947.229988000001
2019-1-15,14083.379955
2019-1-14,14683.010011999999
2019-1-11,14156.659959
2019-1-10,13894.059886000001
2019-1-9,14096.574041
2019-1-8,13680.709959
2019-1-7,13655.629992000002
2019-1-4,12976.391946999998
2019-1-3,12774.870114
2019-1-2,12770.322012
2018-12-31,12272.255947000001
2018-12-28,12731.169943
2018-12-27,11896.9
2018-12-26,12341.609939
2018-12-24,11758.369882
2018-12-21,11160.372012
2018-12-20,12101.024061
2018-12-19,12363.250060999999
2018-12-18,12870.040057
2018-12-17,12559.365943
2018-12-14,12864.950049
2018-12-13,12411.719988
2018-12-12,13178.355955000003
2018-12-11,13615.650037000001
2018-12-10,13011.040089999999
2018-12-7,12383.111947000001
2018-12-6,12467.456113999999
2018-12-4,11379.409988
2018-12-3,13366.793984
2018-11-30,15086.669890000001
2018-11-29,15279.186007999999
2018-11-28,15701.842012000001
2018-11-27,14941.529890000002
2018-11-26,15389.550004
2018-11-23,16303.630000000001
2018-11-21,16247.842109999998
2018-11-20,16061.239943
2018-11-19,16701.136065
2018-11-16,17192.479897999998
2018-11-15,17419.229943
2018-11-14,16635.035951
2018-11-13,17514.199955
2018-11-12,18543.080012000002
2018-11-9,19819.679894
2018-11-8,20341.91
2018-11-7,21096.891943000002
2018-11-6,20253.260057
2018-11-5,19630.879955
2018-11-2,19285.349963
2018-11-1,18630.859886
2018-10-31,18583.700098
2018-10-30,16565.427959
2018-10-29,16203.508045
2018-10-26,18637.099996
2018-10-25,19232.430012
2018-10-24,18035.282053
2018-10-23,19448.990098
2018-10-22,19190.862094
2018-10-19,21421.388963
2018-10-18,22909.286999999997
2018-10-17,22622.738048999996
2018-10-16,21904.250106
2018-10-15,22988.020097999997
2018-10-12,22004.220052999997
2018-10-11,21993.308069000002
2018-10-10,22266.131122000003
2018-10-9,20907.915114000003
2018-10-8,20955.209939
2018-10-5,20208.819988
2018-10-4,20482.249950999998
2018-10-3,21133.920939
2018-10-2,20726.774955
2018-10-1,21985.602056999996
2018-9-28,22065.323118
2018-9-27,21679.850069
2018-9-26,22848.667959
2018-9-25,23372.623934999996
2018-9-24,23479.312939000003
2018-9-21,23521.356061
2018-9-20,23777.619947
2018-9-19,23229.029988
2018-9-18,24285.570118
2018-9-17,23084.539996
2018-9-14,22351.192012
2018-9-13,21146.697016
2018-9-12,24482.225889999998
2018-9-11,25255.556098
2018-9-10,24780.949934999997
2018-9-7,23211.045942999997
2018-9-6,24023.652939
2018-9-5,21963.230098
2018-9-4,22016.839943
2018-8-31,20756.148114
2018-8-30,19895.109935
2018-8-29,20524.959988
2018-8-28,18649.302114000002
2018-8-27,18863.909886
2018-8-24,17783.663114
2018-8-23,15813.780939000002
2018-8-22,15626.769939000002
2018-8-21,15687.726959
2018-8-20,15647.759906000003
2018-8-17,14951.790114
2018-8-16,14660.849996
2018-8-15,14910.337962999998
2018-8-14,13627.350045
2018-8-13,14457.317943
2018-8-10,14858.689947
2018-8-9,15073.297992
2018-8-8,14809.099992
2018-8-7,14840.255935000001
2018-8-6,15190.140094000002
2018-8-3,15138.992951
2018-8-2,15068.307947000001
2018-8-1,14916.059942999998
2018-7-31,15395.282061000002
2018-7-30,15005.138065
2018-7-27,14993.030053
2018-7-26,14629.950065
2018-7-25,14707.632114
2018-7-24,14761.520121999998
2018-7-23,15096.847898
2018-7-20,14421.643988
2018-7-19,14616.888007999998
2018-7-18,15125.287065
2018-7-17,14596.659935
2018-7-16,14789.295069
2018-7-13,15814.827893999998
2018-7-12,16023.470114
2018-7-11,16076.910065000004
2018-7-10,16232.310065
2018-7-9,15788.059939
2018-7-6,15452.315016
2018-7-5,15463.780008000002
2018-7-3,15551.147012
2018-7-2,15951.520061
2018-6-29,16005.929950999998
2018-6-28,16256.282987999999
2018-6-27,15815.064898
2018-6-26,16734.450008
2018-6-25,16913.217996
2018-6-22,17010.151069
2018-6-21,17368.820102
2018-6-20,16647.840012
2018-6-19,16429.553951
2018-6-18,16387.417004
2018-6-15,15800.149988000001
2018-6-14,15965.059939
2018-6-13,16250.560098000002
2018-6-12,16069.699939
2018-6-11,15894.711959
2018-6-8,15765.994094000001
2018-6-7,15671.970040999999
2018-6-6,15952.859939
2018-6-5,15556.230007999999
2018-6-4,15712.651939
2018-6-1,15411.095057
2018-5-31,14932.709984000001
2018-5-30,15087.210094
2018-5-29,14954.330113999999
2018-5-25,15238.70011
2018-5-24,15508.491939000001
2018-5-23,15898.750069
2018-5-22,15917.460052999999
2018-5-21,16079.349886
2018-5-18,15247.800057000002
2018-5-17,15027.470999999998
2018-5-16,15549.570007999999
2018-5-15,15807.588947
2018-5-14,15079.601890000002
2018-5-11,14610.050935000001
2018-5-10,14285.070121999997
2018-5-9,14529.980008
2018-5-8,13918.859886000002
2018-5-7,13673.980057
2018-5-4,13169.705068999998
2018-5-3,13144.192894
2018-5-2,13244.284061
2018-5-1,13245.779894
2018-4-30,13510.687935
2018-4-27,12948.489947
2018-4-26,12840.415061
2018-4-25,12724.922045000001
2018-4-24,13013.020012
2018-4-23,13082.199939
2018-4-20,13680.630000000001
2018-4-19,13994.106057
2018-4-18,14028.218007999998
2018-4-17,14480.466053
2018-4-16,15039.188992
2018-4-13,14236.950061
2018-4-12,12620.620008000002
2018-4-11,12546.153951
2018-4-10,12174.280041000002
2018-4-9,11871.437988000001
2018-4-6,12142.810012
2018-4-5,12846.089988000002
2018-4-4,11973.054060999999
2018-4-3,11982.099996
2018-4-2,12831.206987999998
2018-3-29,13089.617988
2018-3-28,13096.318996
2018-3-27,13707.478004
2018-3-26,13998.835943
2018-3-23,14202.366
2018-3-22,14328.950057
2018-3-21,14710.310011999998
2018-3-20,15104.140040999999
2018-3-19,15364.887996000001
2018-3-16,15388.730045000002
2018-3-15,15273.348053
2018-3-14,15147.971992000003
2018-3-13,15255.520016
2018-3-12,15455.153988000002
2018-3-9,15157.899951
2018-3-8,14866.029053
2018-3-7,14872.849950999998
2018-3-6,15284.030053000002
2018-3-5,15181.682995999998
2018-3-2,14830.950012000001
2018-3-1,12498.659939
2018-2-28,12027.334934999999
2018-2-27,11301.614988000001
2018-2-26,11828.559992
2018-2-23,12607.479939
2018-2-22,12856.489959
2018-2-21,13054.703044999998
2018-2-20,13508.553004000001
2018-2-16,12852.119999999999
2018-2-15,13660.066015999999
2018-2-14,14092.240992000001
2018-2-13,14076.160008
2018-2-12,14161.948935
2018-2-9,14524.771999999997
2018-2-8,14316.540061000002
2018-2-7,14560.738056999999
2018-2-6,14230.055008000001
2018-2-5,12402.16
2018-2-2,12237.955942999999
2018-2-1,13686.100008
2018-1-31,15332.481007999999
2018-1-30,15351.255045
2018-1-29,16345.331044999999
2018-1-26,17270.219939000002
2018-1-25,16492.250061
2018-1-24,17780.679069
2018-1-23,18326.890955000003
2018-1-22,18539.810934999998
2018-1-19,18483.64
2018-1-18,18395.022114
2018-1-17,18631.469011999998
2018-1-16,18506.771114
2018-1-12,15547.909992
2018-1-11,17560.320008
2018-1-10,19007.009947000002
2018-1-9,19280.01202
2018-1-8,18525.049049
2018-1-5,16359.455007999999
2018-1-4,15732.180004000002
2018-1-3,18153.047166999997
2018-1-2,17441.659987999996
2017-12-29,15910.840057
2017-12-28,15325.098951000002
2017-12-27,14379.689996000001
2017-12-26,14163.909955000001
2017-12-22,12973.480008
2017-12-21,12659.532947000002
2017-12-20,12301.424988
2017-12-19,12445.659955000001
2017-12-18,12211.792988
2017-12-15,12064.039939
2017-12-14,12029.107008
2017-12-13,11829.909992000003
2017-12-12,12476.898955
2017-12-11,11742.218959
2017-12-8,11277.676963
2017-12-7,10942.210992
2017-12-6,11172.910049
2017-12-5,11396.660037000001
2017-12-4,10001.070008
2017-12-1,9795.190008
2017-11-30,9589.361992
2017-11-29,9076.599984000002
2017-11-28,9785.316041
2017-11-27,10254.976959
2017-11-24,8639.629955
2017-11-22,8071.249004
2017-11-21,7927.421004
2017-11-20,7918.964996000001
2017-11-17,7930.021008000001
2017-11-16,7783.559988
2017-11-15,8020.012065
2017-11-14,8140.869065
2017-11-13,8195.59
2017-11-10,7771.759012
2017-11-9,7533.901984
2017-11-8,7615.059939
2017-11-7,7670.289935
2017-11-6,7666.675004
2017-11-3,7143.740943000001
2017-11-2,7008.944012000001
2017-11-1,7133.269053000001
2017-10-31,7059.419946999999
2017-10-30,6796.510049
2017-10-27,6383.969939
2017-10-26,6429.470008
2017-10-25,6485.740988
2017-10-24,6538.7100040000005
2017-10-23,6582.030008
2017-10-20,6523.510045
2017-10-19,6226.401016000001
2017-10-18,6466.490057
2017-10-17,6499.249984
2017-10-16,7313.330008
2017-10-13,7244.084992
2017-10-12,7244.380012
2017-10-11,7318.838992
2017-10-10,7101.940004000001
2017-10-9,7083.320004
2017-10-6,6965.44
2017-10-5,7140.850003999999
2017-10-4,6897.150060999999
2017-10-3,6756.609955000001
2017-10-2,6859.360057
2017-9-29,6719.760045
2017-9-28,6523.959959
2017-9-27,6472.4169919999995
2017-9-26,6415.630008
2017-9-25,6403.740008000001
2017-9-22,6406.2199630000005
2017-9-21,6341.808996
2017-9-20,6456.319955
2017-9-19,6584.751008
2017-9-18,6492.779963
2017-9-15,6253.669992
2017-9-14,6143.339935000001
2017-9-13,6138.970049
2017-9-12,6236.610000000001
2017-9-11,5968.429007999999
2017-9-8,5929.300012
2017-9-7,5861.999984
2017-9-6,5840.680008
2017-9-5,5795.200057
2017-9-1,5823.735061
2017-8-31,5779.430988
2017-8-30,5739.050008
2017-8-29,5758.600012
2017-8-28,5762.949955
2017-8-25,5764.2
2017-8-24,5828.362061000001
2017-8-23,5829.570004
2017-8-22,5636.189963000001
2017-8-21,5544.632061
2017-8-18,5618.900045
2017-8-17,5645.075008000001
2017-8-16,5722.599008
2017-8-15,5722.928951
2017-8-14,5731.723983999999
2017-8-11,5643.0199999999995
2017-8-10,5660.390016
2017-8-9,5699.2200569999995
2017-8-8,5763.480004
2017-8-7,5655.270008
2017-8-4,5588.998947000001
2017-8-3,5727.000061
2017-8-2,6014.546955
2017-8-1,6133.837060999999
2017-7-31,6223.249988
2017-7-28,6220.740004
2017-7-27,6108.625069000001
2017-7-26,6288.041012000001
2017-7-25,6115.318955000001
2017-7-24,6016.9929919999995
2017-7-21,5938.520004000001
2017-7-20,5868.180057
2017-7-19,5929.029951
2017-7-18,5983.940012
2017-7-17,5878.849992
2017-7-14,5520.3169960000005
2017-7-13,5427.2399350000005
2017-7-12,5612.320008
2017-7-11,5012.5999919999995
2017-7-10,5045.891012
2017-7-7,5026.767049
2017-7-6,5087.8470529999995
2017-7-5,5161.260008
2017-7-3,5150.500045
2017-6-30,5104.57
2017-6-29,5086.738939000001
2017-6-28,5198.328959
2017-6-27,5103.098996
2017-6-26,5166.546996
2017-6-23,5206.579943
2017-6-22,5287.699955
2017-6-21,5114.860041000001
2017-6-20,5033.410016000001
2017-6-19,5135.120011999999
2017-6-16,5091.979947
2017-6-15,4908.100008
2017-6-14,5015.685988
2017-6-13,5053.915955
2017-6-12,5139.769996
2017-6-9,4945.0599999999995
2017-6-8,4773.946935
2017-6-7,4725.959996
2017-6-6,4608.629935
2017-6-5,4869.443996000001
2017-6-2,4999.6810080000005
2017-6-1,5061.858939
2017-5-31,4948.139984
2017-5-30,5100.9699630000005
2017-5-26,5209.139996
2017-5-25,5085.460064999999
2017-5-24,5246.319988
2017-5-23,5247.09
2017-5-22,5357.942988
2017-5-19,5242.230061
2017-5-18,5244.486049
2017-5-17,5275.091011999999
2017-5-16,5439.577963
2017-5-15,5482.909053
2017-5-12,5364.129988
2017-5-11,5540.420942999999
2017-5-10,5137.8200449999995
2017-5-9,5352.160004
2017-5-8,5483.171061
2017-5-5,5492.390052999999
2017-5-4,5628.029992
2017-5-3,5726.248008
2017-5-2,5828.9099590000005
2017-5-1,5798.170016
2017-4-28,5569.269996
2017-4-27,5466.399988
2017-4-26,5641.830008
2017-4-25,5794.688992
2017-4-24,5922.880049
2017-4-21,5984.680061
2017-4-20,5958.29
2017-4-19,6181.438004
2017-4-18,5998.398996
2017-4-17,6155.770012
2017-4-13,6400.793988
2017-4-12,6863.045012
2017-4-11,6784.780959000001
2017-4-10,7209.788996000001
2017-4-7,6841.068
2017-4-6,6555.981011999999
2017-4-5,6347.085045
2017-4-4,6078.992012
2017-4-3,5990.269959
2017-3-31,5983.859951
2017-3-30,5878.171995999999
2017-3-29,5878.543951000001
2017-3-28,5829.510004000001
2017-3-27,5925.716992
2017-3-24,5579.620012
2017-3-23,5633.680012
2017-3-22,5636.944996000001
2017-3-21,5708.744995999999
2017-3-20,5677.610000000001
2017-3-17,5811.2600649999995
2017-3-16,5875.395049
2017-3-15,5740.711
2017-3-14,5784.120016000001
2017-3-13,5780.964996
2017-3-10,5794.997
2017-3-9,5808.019012
2017-3-8,5545.495992
2017-3-7,5832.750008
2017-3-6,6077.672041000001
2017-3-3,6011.763
2017-3-2,5862.202061
2017-3-1,5859.562008
2017-2-28,5932.294
2017-2-27,6005.569959
2017-2-24,5766.890012
2017-2-23,5862.858959
2017-2-22,5915.960004
2017-2-21,6025.577939000001
2017-2-17,5988.471012
2017-2-16,5941.897041
2017-2-15,6002.435049000001
2017-2-14,5588.600053
2017-2-13,5462.284057
2017-2-10,5256.159947
2017-2-9,5226.879991999999
2017-2-8,5172.235
2017-2-7,5119.973000000001
2017-2-6,5120.139943
2017-2-3,5268.959947
2017-2-2,5226.2699920000005
2017-2-1,5200.053061
2017-1-31,5063.833955000001
2017-1-30,4969.099988
2017-1-27,5105.558996000001
2017-1-26,5200.308988
2017-1-25,5202.29
2017-1-24,5251.450053
2017-1-23,5256.901943
2017-1-20,5270.8280079999995
2017-1-19,5274.959943000001
2017-1-18,5234.154053
2017-1-17,5387.356049
2017-1-13,5205.371951
2017-1-12,5112.526004
2017-1-11,5189.942943
2017-1-10,5379.779995999999
2017-1-9,5224.571049
2017-1-6,5138.229999999999
2017-1-5,5099.934943
2017-1-4,5024.433996000001
2017-1-3,4912.5300609999995
2016-12-30,4837.190049
2016-12-29,4806.240008000001
2016-12-28,4763.832008
2016-12-27,4814.2799430000005
2016-12-23,4653.056955
2016-12-22,4588.2799430000005
2016-12-21,4443.948951
2016-12-20,4452.140004000001
2016-12-19,4438.948996
2016-12-16,4829.528943
2016-12-15,4914.226060999999
2016-12-14,4921.370000000001
2016-12-13,5037.013
2016-12-12,4876.419992
2016-12-9,4835.029057
2016-12-8,4881.679045
2016-12-7,4932.789943
2016-12-6,4702.122004
2016-12-5,4033.951004
2016-12-2,5101.021053
2016-12-1,5123.025004
2016-11-30,4005.249992
2016-11-29,3740.442
2016-11-28,3860.483004
2016-11-25,3944.8839959999996
2016-11-23,4184.562008000001
2016-11-22,3511.535996
2016-11-21,4276.709003999999
2016-11-18,4834.199992
2016-11-17,4816.739996
2016-11-16,4378.003008
2016-11-15,4725.869996
2016-11-14,3931.519996
2016-11-11,3553.41
2016-11-10,3524.2000040000003
2016-11-9,3166.0589919999998
2016-11-8,3147.708004
2016-11-7,3125.163992
2016-11-4,2994.500996
2016-11-3,2994.638996
2016-11-2,2979.6919999999996
2016-11-1,3081.719996
2016-10-31,2990.030992
2016-10-28,2905.109996
2016-10-27,2915.339992
2016-10-26,2927.701004
2016-10-25,2872.350008
2016-10-24,3007.3849999999998
2016-10-21,3034.61
